AuthorID (authorpublication),AuthorID (authorrgroup),Author ID,Pub per author,Marketshare2021,Marketshare2020,Marketshare2019,Marketshare2018,Marketshare2017,Con Acronym,ConID (conference),ConID (conferencesubject),Con ID,Con Name,Con Rank,First Name,Job Type,Number of Records,Org ID,PubID (publication),Pub ID,Pub Name,Pub Type,Pub Year,R Group Country,R Group Full Name,RGroupID (researchgroup),R Group ID,R Group Name,SubID (subjectarea),Sub ID,Sub Name,Surname,University
2000200,2000200,2000200,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FUZZ-IEEE,3000016,3000016,3000016,IEEE International Conference on Fuzzy Systems,B,Henri,Permanent,1,,5005112,5005112,Fuzzy interpolation by convex completion of sparse rule bases.,Conference and Workshop Papers,2000,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,PRADE,CNRS
2000194,2000194,2000194,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FUZZ-IEEE,3000016,3000016,3000016,IEEE International Conference on Fuzzy Systems,B,Romain,Permanent,1,,5005391,5005391,Distributionally Robust Optimization in Possibilistic Setting.,Conference and Workshop Papers,2021,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,GUILLAUME,ut2
2000194,2000194,2000194,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FUZZ-IEEE,3000016,3000016,3000016,IEEE International Conference on Fuzzy Systems,B,Romain,Permanent,1,,5005392,5005392,Robust optimization with scenarios using random fuzzy sets.,Conference and Workshop Papers,2021,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,GUILLAUME,ut2
2000194,2000194,2000194,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FUZZ-IEEE,3000016,3000016,3000016,IEEE International Conference on Fuzzy Systems,B,Romain,Permanent,1,,5005393,5005393,Robust Possibilistic Optimization with Copula Function.,Conference and Workshop Papers,2021,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,GUILLAUME,ut2
2000194,2000194,2000194,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FUZZ-IEEE,3000016,3000016,3000016,IEEE International Conference on Fuzzy Systems,B,Romain,Permanent,1,,5005394,5005394,Qualitative Bipolar Decision Frameworks Viewed as Pessimistic/Optimistic Utilities.,Conference and Workshop Papers,2021,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,GUILLAUME,ut2
2000194,2000194,2000194,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FUZZ-IEEE,3000016,3000016,3000016,IEEE International Conference on Fuzzy Systems,B,Romain,Permanent,1,,5005410,5005410,Robust Possibilistic Production Planning Under Budgeted Demand Uncertainty.,Conference and Workshop Papers,2020,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,GUILLAUME,ut2
2000194,2000194,2000194,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FUZZ-IEEE,3000016,3000016,3000016,IEEE International Conference on Fuzzy Systems,B,Romain,Permanent,1,,5005425,5005425,Explainable Decisions under Incomplete Knowledge with Supports and Weights.,Conference and Workshop Papers,2019,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,GUILLAUME,ut2
2000194,2000194,2000194,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FUZZ-IEEE,3000016,3000016,3000016,IEEE International Conference on Fuzzy Systems,B,Romain,Permanent,1,,5005474,5005474,Production planning with uncertain demands.,Conference and Workshop Papers,2011,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,GUILLAUME,ut2
2000200,2000200,2000200,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FUZZ-IEEE,3000016,3000016,3000016,IEEE International Conference on Fuzzy Systems,B,Henri,Permanent,1,,5005963,5005963,Analogy in recommendation. Numerical vs. ordinal - A discussion.,Conference and Workshop Papers,2016,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,PRADE,CNRS
2000202,2000202,2000202,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FUZZ-IEEE,3000016,3000016,3000016,IEEE International Conference on Fuzzy Systems,B,Gilles,Permanent,1,,5005963,5005963,Analogy in recommendation. Numerical vs. ordinal - A discussion.,Conference and Workshop Papers,2016,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,RICHARD,ut3
2000203,2000203,2000203,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FUZZ-IEEE,3000016,3000016,3000016,IEEE International Conference on Fuzzy Systems,B,Mathieu,Permanent,1,,5005963,5005963,Analogy in recommendation. Numerical vs. ordinal - A discussion.,Conference and Workshop Papers,2016,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,SERRURIER,ut3
2000200,2000200,2000200,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FUZZ-IEEE,3000016,3000016,3000016,IEEE International Conference on Fuzzy Systems,B,Henri,Permanent,1,,5006038,5006038,Maximum-likelihood principle for possibility distributions viewed as families of probabilities.,Conference and Workshop Papers,2011,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,PRADE,CNRS
2000203,2000203,2000203,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FUZZ-IEEE,3000016,3000016,3000016,IEEE International Conference on Fuzzy Systems,B,Mathieu,Permanent,1,,5006038,5006038,Maximum-likelihood principle for possibility distributions viewed as families of probabilities.,Conference and Workshop Papers,2011,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,SERRURIER,ut3
2000200,2000200,2000200,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FUZZ-IEEE,3000016,3000016,3000016,IEEE International Conference on Fuzzy Systems,B,Henri,Permanent,1,,5006048,5006048,A possibilistic logic view of preference queries to an uncertain database.,Conference and Workshop Papers,2010,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,PRADE,CNRS
2000200,2000200,2000200,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FUZZ-IEEE,3000016,3000016,3000016,IEEE International Conference on Fuzzy Systems,B,Henri,Permanent,1,,5006094,5006094,A General Framework for Imprecise Regression.,Conference and Workshop Papers,2007,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,PRADE,CNRS
2000203,2000203,2000203,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FUZZ-IEEE,3000016,3000016,3000016,IEEE International Conference on Fuzzy Systems,B,Mathieu,Permanent,1,,5006094,5006094,A General Framework for Imprecise Regression.,Conference and Workshop Papers,2007,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,SERRURIER,ut3
2000200,2000200,2000200,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FUZZ-IEEE,3000016,3000016,3000016,IEEE International Conference on Fuzzy Systems,B,Henri,Permanent,1,,5006102,5006102,Imprecise Regression and Regression on Fuzzy Data - A Preliminary Discussion.,Conference and Workshop Papers,2006,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,PRADE,CNRS
2000203,2000203,2000203,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FUZZ-IEEE,3000016,3000016,3000016,IEEE International Conference on Fuzzy Systems,B,Mathieu,Permanent,1,,5006102,5006102,Imprecise Regression and Regression on Fuzzy Data - A Preliminary Discussion.,Conference and Workshop Papers,2006,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,SERRURIER,ut3
2000200,2000200,2000200,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FUZZ-IEEE,3000016,3000016,3000016,IEEE International Conference on Fuzzy Systems,B,Henri,Permanent,1,,5006108,5006108,Getting adaptability or expressivity in inductive logic programming by using fuzzy predicates.,Conference and Workshop Papers,2004,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,PRADE,CNRS
2000203,2000203,2000203,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FUZZ-IEEE,3000016,3000016,3000016,IEEE International Conference on Fuzzy Systems,B,Mathieu,Permanent,1,,5006108,5006108,Getting adaptability or expressivity in inductive logic programming by using fuzzy predicates.,Conference and Workshop Papers,2004,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,SERRURIER,ut3
2000200,2000200,2000200,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FUZZ-IEEE,3000016,3000016,3000016,IEEE International Conference on Fuzzy Systems,B,Henri,Permanent,1,,5006116,5006116,Specifying fuzzy constraints interactions without using aggregation operators.,Conference and Workshop Papers,2000,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,PRADE,CNRS
2000010,2000010,2000010,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,INLG,3000020,3000020,3000020,International Natural Language Generation Conference,B,Daniel,Permanent,1,,5000276,5000276,Adapting Descriptions of People to the Point of View of a Moving Observer.,Conference and Workshop Papers,2018,France,CISO,1000000,1000000,APO,4000002,4000002,Artificial intelligence,RUIZ,toulouse inp
2000010,2000010,2000010,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,INLG,3000020,3000020,3000020,International Natural Language Generation Conference,B,Daniel,Permanent,1,,5000277,5000277,Specificity measures and reference.,Conference and Workshop Papers,2018,France,CISO,1000000,1000000,APO,4000002,4000002,Artificial intelligence,RUIZ,toulouse inp
2000010,2000010,2000010,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,INLG,3000020,3000020,3000020,International Natural Language Generation Conference,B,Daniel,Permanent,1,,5000297,5000297,Referential Success of Set Referring Expressions with Fuzzy Properties.,Conference and Workshop Papers,2017,France,CISO,1000000,1000000,APO,4000002,4000002,Artificial intelligence,RUIZ,toulouse inp
2000270,2000270,2000270,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,INLG,3000020,3000020,3000020,International Natural Language Generation Conference,B,Farah,Permanent,1,,5008079,5008079,Generating Intensional Answers in Intelligent Question Answering Systems.,Conference and Workshop Papers,2004,France,IA,1000007,1000007,MELODI,4000002,4000002,Artificial intelligence,BENAMARA,ut3
2000276,2000276,2000276,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,INLG,3000020,3000020,3000020,International Natural Language Generation Conference,B,Véronique,Permanent,1,,5008299,5008299,Generating Intelligent Numerical Answers in a Question-Answering System.,Conference and Workshop Papers,2006,France,IA,1000007,1000007,MELODI,4000002,4000002,Artificial intelligence,MORICEAU,ut3
2000010,2000010,2000010,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,IWINAC,3000021,3000021,3000021,International Work-conference on the Interplay between Natural and Artificial Computation,National,Daniel,Permanent,1,,5000299,5000299,Architecture of a Monitoring System for Hipertensive Patients.,Conference and Workshop Papers,2017,France,CISO,1000000,1000000,APO,4000002,4000002,Artificial intelligence,RUIZ,toulouse inp
2000010,2000010,2000010,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,IWINAC,3000021,3000021,3000021,International Work-conference on the Interplay between Natural and Artificial Computation,National,Daniel,Permanent,1,,5000300,5000300,A Knowledge-Based Clinical Decision Support System for Monitoring Chronic Patients.,Conference and Workshop Papers,2017,France,CISO,1000000,1000000,APO,4000002,4000002,Artificial intelligence,RUIZ,toulouse inp
2000010,2000010,2000010,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,IWINAC,3000021,3000021,3000021,International Work-conference on the Interplay between Natural and Artificial Computation,National,Daniel,Permanent,1,,5000333,5000333,Abstracting Classification Models Heterogeneity to Build Clinical Group Diagnosis Support Systems.,Conference and Workshop Papers,2015,France,CISO,1000000,1000000,APO,4000002,4000002,Artificial intelligence,RUIZ,toulouse inp
2000010,2000010,2000010,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,IWINAC,3000021,3000021,3000021,International Work-conference on the Interplay between Natural and Artificial Computation,National,Daniel,Permanent,1,,5000361,5000361,Use of Multilayer Perceptron vs. Distance Measurement Methods for Classification of Exercises in Telerehabilitation.,Conference and Workshop Papers,2013,France,CISO,1000000,1000000,APO,4000002,4000002,Artificial intelligence,RUIZ,toulouse inp
2000010,2000010,2000010,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,IWINAC,3000021,3000021,3000021,International Work-conference on the Interplay between Natural and Artificial Computation,National,Daniel,Permanent,1,,5000382,5000382,Neural Networks versus Genetic Algorithms as Medical Classifiers.,Conference and Workshop Papers,2011,France,CISO,1000000,1000000,APO,4000002,4000002,Artificial intelligence,RUIZ,toulouse inp
2000010,2000010,2000010,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,IWINAC,3000021,3000021,3000021,International Work-conference on the Interplay between Natural and Artificial Computation,National,Daniel,Permanent,1,,5000410,5000410,Normalising Brain PET Images.,Conference and Workshop Papers,2007,France,CISO,1000000,1000000,APO,4000002,4000002,Artificial intelligence,RUIZ,toulouse inp
2000010,2000010,2000010,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,IWINAC,3000021,3000021,3000021,International Work-conference on the Interplay between Natural and Artificial Computation,National,Daniel,Permanent,1,,5000421,5000421,Modelling of Dysfunctions in the Neuronal Control of the Lower Urinary Tract.,Conference and Workshop Papers,2005,France,CISO,1000000,1000000,APO,4000002,4000002,Artificial intelligence,RUIZ,toulouse inp
2000010,2000010,2000010,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Daniel,Permanent,1,,5000345,5000345,Predictive Models for Determining If and When to Display Online Lead Forms.,Conference and Workshop Papers,2014,France,CISO,1000000,1000000,APO,4000002,4000002,Artificial intelligence,RUIZ,toulouse inp
2000166,2000166,2000166,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Tianyi,,1,,5003705,5003705,Contrastive Clustering.,Conference and Workshop Papers,2021,France,GD,1000004,1000004,GIS,4000002,4000002,Artificial intelligence,LI,
2000166,2000166,2000166,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Tianyi,,1,,5003778,5003778,Self-Attention Enhanced Selective Gate with Entity-Aware Embedding for Distantly Supervised Relation Extraction.,Conference and Workshop Papers,2020,France,GD,1000004,1000004,GIS,4000002,4000002,Artificial intelligence,LI,
2000166,2000166,2000166,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Tianyi,,1,,5003828,5003828,Inter-Class Angular Loss for Convolutional Neural Networks.,Conference and Workshop Papers,2019,France,GD,1000004,1000004,GIS,4000002,4000002,Artificial intelligence,LI,
2000166,2000166,2000166,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Tianyi,,1,,5003829,5003829,A Bandit Approach to Maximum Inner Product Search.,Conference and Workshop Papers,2019,France,GD,1000004,1000004,GIS,4000002,4000002,Artificial intelligence,LI,
2000166,2000166,2000166,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Tianyi,,1,,5003830,5003830,Singe Image Rain Removal with Unpaired Information - A Differentiable Programming Perspective.,Conference and Workshop Papers,2019,France,GD,1000004,1000004,GIS,4000002,4000002,Artificial intelligence,LI,
2000166,2000166,2000166,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Tianyi,,1,,5004014,5004014,Decentralized Policy Gradient Descent Ascent for Safe Multi-Agent Reinforcement Learning.,Conference and Workshop Papers,2021,France,GD,1000004,1000004,GIS,4000002,4000002,Artificial intelligence,LI,
2000166,2000166,2000166,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Tianyi,,1,,5004103,5004103,Attribute Propagation Network for Graph Zero-Shot Learning.,Conference and Workshop Papers,2020,France,GD,1000004,1000004,GIS,4000002,4000002,Artificial intelligence,LI,
2000166,2000166,2000166,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Tianyi,,1,,5004104,5004104,Masking Orchestration - Multi-Task Pretraining for Multi-Role Dialogue Representation Learning.,Conference and Workshop Papers,2020,France,GD,1000004,1000004,GIS,4000002,4000002,Artificial intelligence,LI,
2000166,2000166,2000166,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Tianyi,,1,,5004218,5004218,SC2Net - Sparse LSTMs for Sparse Coding.,Conference and Workshop Papers,2018,France,GD,1000004,1000004,GIS,4000002,4000002,Artificial intelligence,LI,
2000186,2000186,2000186,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Leila,Permanent,1,,5004395,5004395,A General Setting for Gradual Semantics Dealing with Similarity.,Conference and Workshop Papers,2021,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,AMGOUD,CNRS
2000186,2000186,2000186,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Leila,Permanent,1,,5004495,5004495,Explaining Qualitative Decision under Uncertainty by Argumentation.,Conference and Workshop Papers,2006,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,AMGOUD,CNRS
2000200,2000200,2000200,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Henri,Permanent,1,,5004495,5004495,Explaining Qualitative Decision under Uncertainty by Argumentation.,Conference and Workshop Papers,2006,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,PRADE,CNRS
2000186,2000186,2000186,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Leila,Permanent,1,,5004507,5004507,An Axiomatic Account of Formal Argumentation.,Conference and Workshop Papers,2005,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,AMGOUD,CNRS
2000189,2000189,2000189,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Martin,Permanent,1,,5004563,5004563,Binarisation via Dualisation for Valued Constraints.,Conference and Workshop Papers,2015,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,COOPER,ut3
2000189,2000189,2000189,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Martin,Permanent,1,,5004591,5004591,A Dichotomy for 2-Constraint Forbidden CSP Patterns.,Conference and Workshop Papers,2012,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,COOPER,ut3
2000189,2000189,2000189,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Martin,Permanent,1,,5004623,5004623,Virtual Arc Consistency for Weighted CSP.,Conference and Workshop Papers,2008,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,COOPER,ut3
2000190,2000190,2000190,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Didier,Permanent,1,,5004805,5004805,Structured Possibilistic Planning Using Decision Diagrams.,Conference and Workshop Papers,2014,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,DUBOIS,CNRS
2000190,2000190,2000190,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Didier,Permanent,1,,5005200,5005200,Can We Enforce Full Compositionality in Uncertainty Calculi?,Conference and Workshop Papers,1994,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,DUBOIS,CNRS
2000200,2000200,2000200,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Henri,Permanent,1,,5005200,5005200,Can We Enforce Full Compositionality in Uncertainty Calculi?,Conference and Workshop Papers,1994,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,PRADE,CNRS
2000192,2000192,2000192,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Hélène,Permanent,1,,5005294,5005294,Learning Lexicographic Preference Trees From Positive Examples.,Conference and Workshop Papers,2018,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,FARGIER,CNRS
2000198,2000198,2000198,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Jérôme,Permanent,1,,5005294,5005294,Learning Lexicographic Preference Trees From Positive Examples.,Conference and Workshop Papers,2018,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,MENGIN,ut3
2000192,2000192,2000192,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Hélène,Permanent,1,,5005302,5005302,Egalitarian Collective Decision Making under Qualitative Possibilistic Uncertainty - Principles and Characterization.,Conference and Workshop Papers,2015,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,FARGIER,CNRS
2000192,2000192,2000192,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Hélène,Permanent,1,,5005308,5005308,A Knowledge Compilation Map for Ordered Real-Valued Decision Diagrams.,Conference and Workshop Papers,2014,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,FARGIER,CNRS
2000192,2000192,2000192,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Hélène,Permanent,1,,5005326,5005326,Knowledge Compilation in the Modal Logic S5.,Conference and Workshop Papers,2010,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,FARGIER,CNRS
2000192,2000192,2000192,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Hélène,Permanent,1,,5005332,5005332,"Extending the Knowledge Compilation Map - Krom, Horn, Affine and Beyond.",Conference and Workshop Papers,2008,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,FARGIER,CNRS
2000192,2000192,2000192,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Hélène,Permanent,1,,5005337,5005337,On the Use of Partially Ordered Decision Graphs in Knowledge Compilation and Quantified Boolean Formulae.,Conference and Workshop Papers,2006,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,FARGIER,CNRS
2000195,2000195,2000195,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Marie-Christine,Permanent,1,,5005543,5005543,Merging Argumentation Systems.,Conference and Workshop Papers,2005,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,LAGASQUIE-SCHIEX,ut3
2000196,2000196,2000196,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Frédéric,Permanent,1,,5005552,5005552,A Simple Framework for Cognitive Planning.,Conference and Workshop Papers,2021,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,MARIS,ut3
2000247,2000247,2000247,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Dominique,Permanent,1,,5005552,5005552,A Simple Framework for Cognitive Planning.,Conference and Workshop Papers,2021,France,IA,1000006,1000006,LILaC,4000002,4000002,Artificial intelligence,LONGIN,CNRS
2000248,2000248,2000248,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Emiliano,Permanent,1,,5005552,5005552,A Simple Framework for Cognitive Planning.,Conference and Workshop Papers,2021,France,IA,1000006,1000006,LILaC,4000002,4000002,Artificial intelligence,LORINI,CNRS
2000200,2000200,2000200,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Henri,Permanent,1,,5006047,5006047,An Inconsistency-Tolerant Approach to Information Merging Based on Proposition Relaxation.,Conference and Workshop Papers,2010,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,PRADE,CNRS
2000214,2000214,2000214,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Xuanxiang,,1,,5006369,5006369,Bi-Kronecker Functional Decision Diagrams - A Novel Canonical Representation of Boolean Functions.,Conference and Workshop Papers,2019,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,HUANG,
2000215,2000215,2000215,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Yacine,,1,,5006382,5006382,On the Extraction of One Maximal Information Subset That Does Not Conflict with Multiple Contexts.,Conference and Workshop Papers,2016,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,IZZA,
2000233,2000233,2000233,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Jérôme,,1,,5006639,5006639,Possible Winners when New Candidates Are Added - The Case of Scoring Rules.,Conference and Workshop Papers,2010,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,LANG,
2000233,2000233,2000233,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Jérôme,,1,,5006650,5006650,Compilation Complexity of Multi-Winner Voting Rules (Student Abstract).,Conference and Workshop Papers,2021,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,LANG,
2000233,2000233,2000233,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Jérôme,,1,,5006651,5006651,A Market-Inspired Bidding Scheme for Peer Review Paper Assignment.,Conference and Workshop Papers,2021,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,LANG,
2000233,2000233,2000233,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,AAAI,3000026,3000026,3000026,National Conference of the American Association for Artificial Intelligence,A*,Jérôme,,1,,5006669,5006669,"Knowledge, Fairness, and Social Constraints.",Conference and Workshop Papers,2018,France,IA,1000005,1000005,ADRIA,4000002,4000002,Artificial intelligence,LANG,
